"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3182","white",2,5,9,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3120","white",20,1,95,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2557","white",13,5,151,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2558","white",14,5,43,8,4,NA,"frost_heave","8 4 - CH_white - 2023"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2559","white",15,5,75,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3200","white",20,5,57,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","Y",0,103,0.429,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3103","white",3,1,26,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","Y",0,21,0.066,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3123","white",3,2,34,8,4,NA,"herbivory","8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2491","white",11,1,83,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2550","white",6,5,51,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3183","white",3,5,51,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2540","white",12,4,49,8,4,NA,"frost_heave","8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3115","white",15,1,64,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","Y",0,NA,38.76,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2530","white",2,4,68,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3175","white",15,4,81,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3184","white",4,5,102,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3164","white",4,4,60,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3198","white",18,5,2,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0.062,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3156","white",16,3,5,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2500","white",4,2,36,8,4,NA,"resurrection","8 4 - CH_white - 2023"
"CH_white","CH",2023,NA,"8 4",NA,"N","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2560","white",16,5,76,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"N","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3159","white",19,3,61,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3143","white",3,3,29,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3137","white",17,2,74,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2552","white",8,5,30,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3197","white",17,5,39,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3107","white",7,1,12,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3127","white",7,2,63,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3186","white",6,5,28,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3178","white",18,4,65,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","Y",0,14,0.157,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3160","white",20,3,72,8,4,"physical_damage","herbivory","8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0.015,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3150","white",10,3,24,8,4,"physical_damage",NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3102","white",2,1,92,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3176","white",16,4,11,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2481","white",1,1,28,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3129","white",9,2,55,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2555","white",11,5,62,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3139","white",19,2,17,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2556","white",12,5,52,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3180","white",20,4,90,8,4,NA,"resurrection","8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3117","white",17,1,62,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3172","white",12,4,37,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3194","white",14,5,35,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2022,NA,"8 4",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3109","white",9,1,103,8,4,NA,NA,"8 4 - CH_white - 2022"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2554","white",10,5,100,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2023,NA,"8 4",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2553","white",9,5,79,8,4,NA,NA,"8 4 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3410","white",10,1,68,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"N","N",2,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2796","white",4,10,1,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3440","white",10,4,75,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"Y","N",2,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2794","white",2,10,89,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"Y","Y",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3453","white",3,6,103,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3430","white",10,3,72,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3483","white",3,9,8,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3481","white",1,9,9,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3425","white",5,3,7,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"Y","Y",0,NA,5.58,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2797","white",5,10,37,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3500","white",10,10,71,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3420","white",10,2,100,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"Y","N",1,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2798","white",6,10,30,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2023,NA,"9 3",NA,"Y","N",3,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2795","white",3,10,46,9,3,NA,"frost_heave","9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"Y","Y",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3414","white",4,2,74,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3464","white",4,7,54,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"N","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2800","white",8,10,75,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3484","white",4,9,18,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3405","white",5,1,31,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3432","white",2,4,29,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3442","white",2,5,64,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3452","white",2,6,13,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3435","white",5,4,46,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3450","white",10,5,86,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3424","white",4,3,30,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3470","white",10,7,24,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3493","white",3,10,12,9,3,NA,"resurrection","9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3454","white",4,6,25,9,3,NA,"resurrection","9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3402","white",2,1,61,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3492","white",2,10,33,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3443","white",3,5,36,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3457","white",7,6,63,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",6,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3463","white",3,7,81,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3473","white",3,8,49,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3487","white",7,9,1,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3408","white",8,1,52,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3498","white",8,10,24,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3418","white",8,2,25,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3428","white",8,3,19,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3434","white",4,4,87,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"Y","N",1,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2799","white",7,10,26,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"Y","Y",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3423","white",3,3,55,9,3,NA,"herbivory","9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3468","white",8,7,35,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3474","white",4,8,84,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3488","white",8,9,59,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3409","white",9,1,66,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3499","white",9,10,39,9,3,NA,"resurrection","9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3419","white",9,2,34,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3429","white",9,3,62,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3439","white",9,4,69,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","Y",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3445","white",5,5,47,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3460","white",10,6,37,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3465","white",5,7,97,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3475","white",5,8,9,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",0,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3458","white",8,6,45,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3406","white",6,1,44,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3496","white",6,10,90,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3412","white",2,2,88,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3422","white",2,3,56,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",3,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3436","white",6,4,57,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3446","white",6,5,28,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3456","white",6,6,11,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3462","white",2,7,53,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",4,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3472","white",2,8,65,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3486","white",6,9,26,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3407","white",7,1,38,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3497","white",7,10,59,9,3,NA,"resurrection","9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",2,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3413","white",3,2,101,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"N","N",3,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2785","white",1,9,42,9,3,NA,"frost_heave","9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",5,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3433","white",3,4,95,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"Y","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3447","white",7,5,60,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"N","N",2,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2788","white",4,9,68,9,3,NA,"frost_heave","9 3 - CH_white - 2023"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3467","white",7,7,91,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2022,NA,"9 3",NA,"N","N",1,0,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2022_3477","white",7,8,58,9,3,NA,NA,"9 3 - CH_white - 2022"
"CH_white","CH",2023,NA,"9 3",NA,"Y","N",1,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2790","white",6,9,65,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2023,NA,"9 3",NA,"Y","N",1,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2791","white",7,9,47,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2023,NA,"9 3",NA,"Y","N",0,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2792","white",8,9,88,9,3,NA,NA,"9 3 - CH_white - 2023"
"CH_white","CH",2023,NA,"9 3",NA,"N","N",2,NA,0,NA,NA,41.212078,-104.852543,0,0,0,0,"Common_Garden","CH_2023_2793","white",1,10,28,9,3,NA,"frost_heave","9 3 - CH_white - 2023"
